1pumped_hydro,2battery,3pumped_hydro,4battery,5pumped_hydro,6battery,7pumped_hydro,8battery,9pumped_hydro,10battery,11pumped_hydro,12battery
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,-2192.9825,-18518.519,-2192.9825,-41666.667,-2192.9825,-41666.667,-2192.9825,-41666.667,-2192.9825
0.0,-2192.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14166.667,0.0
0.0,41666.667,41666.667,37500.0,41666.667,37500.0,41666.667,37500.0,41666.667,41666.667,41666.667,41666.667
0.0,37500.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,37500.0,41666.667,37500.0
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-4385.9649,-41666.667,0.0
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-4385.9649,0.0,-4385.9649,0.0,-4385.9649,-41666.667,-4385.9649,-41666.667,-41666.667,-41666.667,-4385.9649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,0.0,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21990.741,0.0,-41666.667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15833.333,0.0
0.0,37500.0,41666.667,37500.0,41666.667,37500.0,41666.667,37500.0,41666.667,33541.667,41666.667,33541.667
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,-4501.385,0.0,-4501.385,-41666.667,-9002.7701,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25520.833,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,37604.167,41666.667,41666.667,41666.667,41666.667,41666.667,33437.5,41666.667,33437.5
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-4385.9649,-41666.667,-8887.35,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,37604.167,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,33541.667,41666.667,33541.667
0.0,0.0,0.0,0.0,0.0,29583.333,41666.667,37500.0,41666.667,41666.667,41666.667,41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-4385.9649,-41666.667,-4385.9649
0.0,0.0,0.0,-2308.4026,0.0,-2308.4026,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,39583.333,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,-4385.9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-4385.9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31562.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,-6694.3675,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31562.5,41666.667,41666.667,41666.667,41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4629.6296,0.0,0.0,41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,-9002.7701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,-4501.385,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29479.167,41666.667,37500.0,41666.667,37500.0
0.0,0.0,0.0,0.0,0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4501.385,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4501.385
0.0,0.0,-5787.037,35520.833,41666.667,35520.833,41666.667,39583.333,41666.667,39583.333,41666.667,39583.333
-31250.0,-2308.4026,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,37604.167,41666.667,37604.167,41666.667,37604.167
-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,-41666.667,33645.833,-41666.667,33645.833,-41666.667,33645.833,-41666.667,-4385.9649,-41666.667,-41666.667
-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,0.0,-41666.667,-4385.9649
-41666.667,-4385.9649,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,0.0
41666.667,37500.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
41666.667,0.0,41666.667,41666.667,41666.667,41666.667,41666.667,33437.5,41666.667,33437.5,41666.667,41666.667
0.0,0.0,0.0,0.0,41666.667,29479.167,41666.667,41666.667,41666.667,41666.667,41666.667,33437.5
0.0,0.0,0.0,-9002.7701,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33645.833,41666.667,37604.167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32407.407,-4385.9649
0.0,0.0,0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,-4385.9649,-41666.667,-41666.667,-41666.667,-41666.667
16666.667,0.0,16666.667,0.0,41666.667,0.0,41666.667,0.0,41666.667,0.0,41666.667,37500.0
41666.667,0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,0.0
41666.667,0.0,41666.667,33437.5,41666.667,33437.5,41666.667,37500.0,41666.667,37500.0,41666.667,41666.667
0.0,0.0,0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,37604.167,41666.667,37604.167,41666.667,37604.167
-20833.333,0.0,-41666.667,0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
-41666.667,-41666.667,-41666.667,-17890.12,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0
0.0,35625.0,41666.667,39583.333,41666.667,39583.333,41666.667,39583.333,41666.667,39583.333,41666.667,39583.333
0.0,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0
-31250.0,0.0,-41666.667,-4385.9649,-41666.667,-4385.9649,-41666.667,-4385.9649,-41666.667,0.0,-41666.667,0.0
-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-13388.735,-41666.667,-13388.735
-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0
0.0,0.0,0.0,0.0,0.0,37604.167,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,-5787.037,0.0,-5787.037,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
41666.667,37604.167,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,-4501.385,-16203.704,-4501.385,-38194.444,-9002.7701,-38194.444,-41666.667,-38194.444,-41666.667
41666.667,33437.5,41666.667,37500.0,41666.667,37500.0,41666.667,37500.0,41666.667,0.0,41666.667,33541.667
41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,33541.667,41666.667,41666.667
41666.667,0.0,41666.667,0.0,41666.667,0.0,41666.667,0.0,41666.667,41666.667,41666.667,0.0
0.0,0.0,0.0,-4501.385,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,0.0,41666.667,0.0,41666.667,0.0
0.0,0.0,8333.3333,0.0,41666.667,-9002.7701,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
16666.667,0.0,41666.667,0.0,41666.667,41666.667,41666.667,33541.667,41666.667,37500.0,41666.667,37500.0
0.0,0.0,0.0,0.0,11666.667,0.0,-20833.333,-9002.7701,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35879.63,29479.167,-37037.037,29479.167
0.0,0.0,0.0,-4501.385,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,41666.667,33541.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
-20833.333,0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-11195.753
0.0,-2192.9825,-41666.667,0.0,-41666.667,-2192.9825,-41666.667,0.0,-41666.667,0.0,-41666.667,0.0
0.0,0.0,0.0,0.0,0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,-41666.667,-2192.9825,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,-4501.385,0.0,-4501.385,-41666.667,-9002.7701,-41666.667,-11195.753,-41666.667,-11195.753,-41666.667,0.0
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,-18518.519,0.0,-41666.667,0.0,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,37500.0,41666.667,37500.0,41666.667,37500.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,0.0,41666.667,0.0,41666.667,0.0
0.0,0.0,0.0,0.0,41666.667,0.0,41666.667,37500.0,41666.667,33437.5,41666.667,33437.5
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,29479.167,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,-4501.385,-41666.667,-41666.667
0.0,-4501.385,0.0,-4501.385,0.0,-4501.385,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-4501.385
0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,0.0,0.0,0.0,0.0,0.0,-41666.667,0.0,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,0.0,0.0,0.0,0.0,37604.167,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
0.0,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667,-41666.667
0.0,-2192.9825,0.0,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667,41666.667
